-1	0.107112589	0.103631214	0.095895979	0.09808761	1.25774864	-150.4141419	-64.59852014	-33.81330596	-40.31269544	-31.39194767	122.7358581	3.197	5.99438E-08	0	#REF!
-0.995	0.107112589	0.102118418	0.094375971	0.097027269	1.256230575	-150.4622154	-64.64044219	-33.81330596	-39.28431035	-31.40790698	122.6877846	3.197	-1.5985E-07	0	-182.0974522
-0.99	0.109957468	0.103026095	0.09604798	0.097784656	1.256533605	-150.4381786	-64.59852014	-33.81330596	-38.21478772	-31.38396802	122.7118214	3.197	-9.99063E-08	0.000109614	-182.1924709
-0.985	0.107112589	0.102118418	0.095895979	0.097481701	1.256230575	-150.3740806	-64.51467604	-33.77216842	-37.10413825	-31.34406977	122.7759194	3.197	-3.99625E-08	9.26448E-05	-182.1354292
-0.98	0.109246249	0.104236332	0.096503982	0.09808761	1.258659674	-150.3981173	-64.55659809	-33.73103088	-36.03461561	-31.35204942	122.7518827	3.197	-1.08319E-23	0.000174835	-182.1924709
-0.975	0.107823809	0.103328655	0.094983974	0.096875792	1.257140637	-150.4221541	-64.64044219	-33.77216842	-35.49984895	-31.39992733	122.7278459	3.197	-9.99063E-08	0	-182.0595158
-0.97	0.110668688	0.103328655	0.095287976	0.097330224	1.258962704	-150.4141419	-64.64044219	-33.73103088	-34.38919947	-31.40790698	122.7358581	3.197	-5.99438E-08	0	-182.1164357
-0.965	0.111379908	0.102420977	0.095743978	0.096724315	1.257140637	-150.3740806	-64.55659809	-33.73103088	-33.15513737	-31.36002907	122.7759194	3.197	-5.99438E-08	0.000302278	-182.1164357
-0.96	0.107823809	0.103026095	0.096199981	0.097330224	1.257444639	-150.3500438	-64.47275399	-33.68989333	-31.96221281	-31.36800872	122.7999562	3.197	-1.99813E-08	0	-182.1734469
-0.955	0.10569015	0.1015133	0.095135975	0.097027269	1.256230575	-150.4141419	-64.59852014	-33.73103088	-30.76927754	-31.42386628	122.7358581	3.197	-1.19888E-07	0	-182.1354292
-0.95	0.109246249	0.103933773	0.09604798	0.097784656	1.258962704	-150.4381786	-64.68235334	-33.68989333	-29.57635298	-31.43184593	122.7118214	3.197	-7.9925E-08	0	-182.2305496
-0.945	0.109246249	0.103631214	0.095743978	0.097178746	1.256837607	-150.3740806	-64.55659809	-33.64875579	-28.30115333	-31.38396802	122.7759194	3.197	-5.99438E-08	0	-182.0784789
-0.94	0.108535029	0.103328655	0.094983974	0.096875792	1.255319542	-150.3820928	-64.51467604	-33.60762895	-26.98482684	-31.36800872	122.7679072	3.197	-7.9925E-08	0	-182.0974522
-0.935	0.108535029	0.103631214	0.095135975	0.097027269	1.256533605	-150.4622154	-64.64044219	-33.60762895	-25.75076474	-31.40790698	122.6877846	3.197	-7.9925E-08	0	-182.1164357
-0.93	0.112802348	0.104538891	0.096807984	0.097633178	1.258355672	-150.4542032	-64.59852014	-33.60762895	-24.43442754	-31.40790698	122.6957968	3.197	-1.08319E-23	0.000232954	-182.0974522
-0.925	0.106401369	0.102118418	0.096199981	0.097330224	1.256533605	-150.4061296	-64.51467604	-33.5664914	-23.03582596	-31.35204942	122.7438704	3.197	-5.99438E-08	0	-182.0405628
-0.92	0.106401369	0.102723536	0.096199981	0.097936133	1.256837607	-150.3820928	-64.51467604	-33.5664914	-21.67836193	-31.36002907	122.7679072	3.197	-1.99813E-08	0	-182.1924709
-0.915	0.107823809	0.1015133	0.09604798	0.097481701	1.255926573	-150.4141419	-64.59852014	-33.5664914	-20.40316228	-31.41588663	122.7358581	3.197	-1.39869E-07	0	-182.154433
-0.91	0.109957468	0.102723536	0.09604798	0.097481701	1.258051671	-150.3981173	-64.64044219	-33.52535386	-19.04568754	-31.40790698	122.7518827	3.197	-7.9925E-08	0.000265039	-182.2305496
