Average	4.664298015	3.127049719	0.256108551	0.233645948	-177.6754542	-57.36117632	-78.98963871	-72.59330404	-69.3669205		0.0208871	-130.287879	0	-130.287879	0.014398079	
	Ghe供給圧	インジェクタ上流圧	プリバーナ圧	混合室圧	オリフィス下流温度	インジェクタ上流温度	ノズル上流温度（内径）	ノズル上流温度（中心）	ノズル下流温度	フランジ	タービン質量流量	オリフィス下流沸点	オリフィス質量流量	インジェクタ下流沸点	インジェクタ質量流量	混合室沸点
	1.012	1.0274	1.0151	1.0129	171.5	171.5	171.5	171.5	171.5	171.5						
s	MPaA	MPaA	MPaA	MPaA	℃	℃	℃	℃	℃		kg/s	℃	kg/s		kg/s	℃
-1	4.904162055	0.097572747	0.098152891	0.100200908	-154.8324052	-83.99059767	8.07198	24.29282	14.02987	-38.92618076	-1.65013E-07	-182.4795169	8.02587E-05	-182.4795169	0	-182.3132752
-0.995	4.905088933	0.096965155	0.097536203	0.101127949	-154.8244023	-83.98259475	8.148856	24.56188	14.06831	-38.80613703	-4.12531E-08	-182.5180595	0	-182.5180595	0	-182.25482
-0.99	4.90601581	0.096661359	0.097844547	0.101282456	-154.856414	-84.0066035	8.225732	24.75407	14.06831	-39.05422741	-1.65013E-07	-182.5373463	0	-182.5373463	0	-182.2450867
-0.985	4.907250988	0.098787931	0.098615407	0.101436963	-154.8644169	-84.0066035	8.302608	24.94626	14.14518	-39.12625364	4.12531E-08	-182.4025558	5.5479E-06	-182.4025558	2.76062E-05	-182.2353561
-0.98	4.905088933	0.096965155	0.097844547	0.100509922	-154.8404082	-83.99059767	8.341046	25.06158	14.18362	-38.93418367	-2.06266E-07	-182.5180595	0	-182.5180595	0	-182.2937795
-0.975	4.906324111	0.097572747	0.098615407	0.101127949	-154.8163994	-83.96658892	8.417922	25.2922	14.22206	-38.83814869	-4.12531E-08	-182.4795169	0.000138791	-182.4795169	0	-182.25482
-0.97	4.905397233	0.096357563	0.097998719	0.100664429	-154.8404082	-83.99860058	8.45636	25.48439	14.22206	-39.01421283	-1.65013E-07	-182.5566434	5.5479E-06	-182.5566434	0	-182.2840356
-0.965	4.905088933	0.097268951	0.097998719	0.100200908	-154.8644169	-83.99860058	8.571674	25.67658	14.29894	-39.11825073	-1.65013E-07	-182.498783	0	-182.498783	0	-182.3132752
-0.96	4.905706522	0.098484135	0.098152891	0.100046401	-154.8163994	-83.95858601	8.610112	25.75346	14.29894	-38.95819242	-2.06266E-07	-182.4217806	0	-182.4217806	3.82521E-05	-182.323027
-0.955	4.9069417	0.098787931	0.098769579	0.100509922	-154.7843878	-83.91056851	8.763864	25.94565	14.29894	-38.8461516	0	-182.4025558	0.00016023	-182.4025558	9.0036E-06	-182.2937795
-0.95	4.904471344	0.098180339	0.097998719	0.099891895	-154.8324052	-83.95058309	8.84074	26.06096	14.2605	-39.04622449	-1.23759E-07	-182.4410157	0	-182.4410157	2.83246E-05	-182.3327815
-0.945	4.90601581	0.097876543	0.098615407	0.100046401	-154.8244023	-83.93457726	8.917616	26.17628	14.29894	-39.11825073	-2.06266E-07	-182.4602611	0	-182.4602611	0	-182.323027
-0.94	4.907250988	0.098787931	0.098769579	0.100200908	-154.7683819	-83.91857143	8.994492	26.25315	14.33737	-38.9501895	0	-182.4025558	0.000113367	-182.4025558	9.0036E-06	-182.3132752
-0.935	4.9069417	0.098787931	0.098461235	0.100664429	-154.7443732	-83.92657434	9.03293	26.44534	14.33737	-38.83014577	0	-182.4025558	8.02587E-05	-182.4025558	3.79886E-05	-182.2840356
