-1	0.109957195	0.107565568	0.099391997	0.099181255	1.254560023	-65.05954466	59.65578	56.81136	64.65272	-24.25146855	208.0904553	1.8552	-4.638E-08	0	-152.637622
-0.995	0.109957195	0.108473245	0.1	0.100241596	1.255168026	-65.05954466	60.73204	57.88763	65.69054	-24.29236692	208.0904553	1.8552	2.319E-08	0	-182.3776807
-0.99	0.109957195	0.108170686	0.099543998	0.099635687	1.254864025	-65.0915937	61.8083	58.96389	66.65149	-24.33326529	208.0584063	1.8552	-1.1595E-08	0	-182.3107075
-0.985	0.112090854	0.109078364	0.100152001	0.099938642	1.25638209	-65.10761821	62.84613	60.07859	67.68932	-24.33326529	208.0423818	1.8552	-1.1595E-08	0	-182.3489626
-0.98	0.108534755	0.107565568	0.100304002	0.100090119	1.255168026	-65.0915937	64.5374	61.76987	69.22684	-24.29236692	208.0584063	1.8552	-4.638E-08	0	-182.3298299
-0.975	0.110668414	0.107565568	0.100760004	0.100696028	1.255775058	-65.11563047	65.6521	62.84613	70.26466	-24.25146855	208.0343695	1.8552	-3.4785E-08	0	-182.3202675
-0.97	0.112090854	0.108170686	0.101520008	0.099938642	1.256078089	-65.14767951	66.72837	63.99927	71.26405	-24.29236692	208.0023205	1.8552	-1.1595E-08	0	-182.2820431
-0.965	0.112802074	0.108775805	0.100760004	0.099332733	1.256078089	-65.13165499	67.84307	65.11397	72.34032	-24.25146855	208.018345	1.8552	-8.1165E-08	0	-182.3298299
-0.96	0.110668414	0.107565568	0.1	0.099029778	1.256078089	-65.13966725	68.91933	66.19024	73.41658	-24.25146855	208.0103327	1.8552	-2.319E-08	0	-182.3681054
-0.955	0.110668414	0.108170686	0.099695998	0.100090119	1.256078089	-65.09960595	69.95716	67.30494	74.49284	-24.25146855	208.050394	1.8552	3.4785E-08	0	-182.3872585
-0.95	0.112090854	0.108170686	0.1	0.100090119	1.256078089	-65.12364273	70.95655	68.3812	75.56911	-24.29236692	208.0263573	1.8552	-4.638E-08	9.19954E-05	-182.3202675
-0.945	0.112802074	0.110591159	0.101368007	0.100847506	1.256989122	-65.11563047	72.53251	69.45747	76.68381	-24.33326529	208.0343695	1.8552	3.4785E-08	0	-182.3202675
-0.94	0.107112315	0.108473245	0.100456002	0.100090119	1.255471057	-65.08358144	73.60877	71.1103	78.33664	-24.25146855	208.0664186	1.8552	-1.25713E-23	0	-182.2724934
-0.935	0.109957195	0.108170686	0.100456002	0.09948421	1.255168026	-65.12364273	74.56972	72.14813	79.41291	-24.25146855	208.0263573	1.8552	-5.7975E-08	0	-182.3202675
-0.93	0.110668414	0.108473245	0.099847999	0.099181255	1.255471057	-65.13165499	75.53067	73.22439	80.48917	-24.29236692	208.018345	1.8552	-3.4785E-08	0	-182.3585327
-0.925	0.109245975	0.108775805	0.099847999	0.099635687	1.256078089	-65.11563047	76.5685	74.30065	81.60387	-24.25146855	208.0343695	1.8552	-2.319E-08	0	-182.3776807
-0.92	0.109957195	0.108170686	0.099847999	0.099787165	1.254864025	-65.06755692	77.60632	75.41536	82.71858	-24.21058081	208.0824431	1.8552	-2.319E-08	0	-182.3489626
-0.915	0.112090854	0.109380923	0.100760004	0.100241596	1.256989122	-65.05954466	78.60571	76.49162	83.87172	-24.21058081	208.0904553	1.8552	2.319E-08	0	-182.339395
-0.91	0.111379634	0.107565568	0.099695998	0.099938642	1.256686092	-65.08358144	79.52822	77.56788	85.02486	-24.29236692	208.0664186	1.8552	-2.319E-08	0	-182.3107075
-0.905	0.114935733	0.108473245	0.099847999	0.100544551	1.258204157	-65.08358144	80.60449	78.68259	86.25487	-24.29236692	208.0664186	1.8552	-5.7975E-08	0	-182.3298299
-0.9	0.110668414	0.108473245	0.100152001	0.100090119	1.256989122	-65.0515324	81.64231	79.87416	87.52333	-24.25146855	208.0984676	1.8552	-1.25713E-23	0	-182.2915954
-0.895	0.113513294	0.109683482	0.100456002	0.100696028	1.257597125	-65.03550788	83.25671	81.64231	89.40679	-24.25146855	208.1144921	1.8552	1.1595E-08	0	-182.3202675
-0.89	0.112802074	0.107868127	0.1	0.099938642	1.255168026	-65.09960595	84.33297	82.79545	90.67524	-24.29236692	208.050394	1.8552	-4.638E-08	0	-182.2820431
-0.885	0.112802074	0.108170686	0.100456002	0.100847506	1.255168026	-65.10761821	85.48611	83.98703	91.98213	-24.29236692	208.0423818	1.8552	-1.1595E-08	9.46628E-05	-182.3298299
-0.88	0.109245975	0.107263009	0.1	0.099787165	1.253952991	-65.09960595	86.63925	85.21705	93.32746	-24.29236692	208.050394	1.8552	-2.319E-08	0	-182.2724934
-0.875	0.113513294	0.108775805	0.100304002	0.099787165	1.255775058	-65.09960595	87.79239	86.4855	94.67279	-24.29236692	208.050394	1.8552	3.4785E-08	9.72572E-05	-182.339395
-0.87	0.110668414	0.108170686	0.099695998	0.100090119	1.254864025	-65.13966725	88.86866	87.75395	96.05656	-24.33326529	208.0103327	1.8552	-1.1595E-08	8.64137E-05	-182.339395
-0.865	0.111379634	0.109380923	0.100912005	0.101301937	1.256686092	-65.13165499	90.0218	89.09928	97.44033	-24.29236692	208.018345	1.8552	-1.1595E-08	0	-182.3202675
-0.86	0.109245975	0.107868127	0.1	0.099787165	1.254560023	-65.10761821	91.25181	90.52149	98.93941	-24.25146855	208.0423818	1.8552	-8.1165E-08	0	-182.2438597
-0.855	0.112090854	0.107565568	0.100304002	0.099938642	1.255471057	-65.10761821	92.44339	91.90526	100.5154	-24.25146855	208.0423818	1.8552	-2.319E-08	0	-182.339395
-0.85	0.112090854	0.106657891	0.098783994	0.099635687	1.254256993	-65.13165499	93.59653	93.28903	101.976	-24.29236692	208.018345	1.8552	-2.319E-08	9.19954E-05	-182.3298299
-0.845	0.113513294	0.108775805	0.099391997	0.100241596	1.254864025	-65.05954466	95.40312	94.67279	103.3982	-24.29236692	208.0904553	1.8552	-3.4785E-08	0	-182.3489626
-0.84	0.111379634	0.108170686	0.099543998	0.099938642	1.254864025	-65.05954466	96.63313	96.82532	105.5892	-24.25146855	208.0904553	1.8552	-1.1595E-08	8.92482E-05	-182.3107075
-0.835	0.112802074	0.109986041	0.100456002	0.100847506	1.25638209	-65.07556918	97.94002	98.17065	107.0498	-24.29236692	208.0744308	1.8552	3.4785E-08	0	-182.3298299
-0.83	0.112802074	0.108775805	0.1	0.100393074	1.254864025	-65.0915937	99.20848	99.55442	108.472	-24.33326529	208.0584063	1.8552	-1.25713E-23	0	-182.2724934
-0.825	0.111379634	0.109683482	0.100456002	0.101301937	1.255775058	-65.08358144	100.5538	101.0151	109.8558	-24.33326529	208.0664186	1.8552	-1.1595E-08	0	-182.3011502
-0.82	0.111379634	0.108473245	0.099847999	0.099635687	1.255168026	-65.0515324	101.9376	102.4757	111.278	-24.25146855	208.0984676	1.8552	-2.319E-08	0	-182.2438597
-0.815	0.113513294	0.1102886	0.100608003	0.100090119	1.25638209	-65.05954466	103.3213	103.8595	112.6618	-24.33326529	208.0904553	1.8552	3.4785E-08	0	-182.3489626
-0.81	0.109245975	0.108775805	0.099695998	0.09948421	1.255168026	-65.09960595	104.7051	105.2432	113.9687	-24.33326529	208.050394	1.8552	-1.25713E-23	0	-182.3202675
-0.805	0.111379634	0.109380923	0.1	0.100847506	1.255471057	-65.09960595	106.1658	106.5886	115.314	-24.29236692	208.050394	1.8552	1.1595E-08	0	-182.3585327
-0.8	0.108534755	0.109078364	0.1	0.100696028	1.253952991	-65.06755692	107.6264	107.9723	116.6593	-24.25146855	208.0824431	1.8552	-1.1595E-08	0	-182.2724934
-0.795	0.112090854	0.110893718	0.100760004	0.10115046	1.254864025	-65.0515324	109.087	109.3177	117.9662	-24.25146855	208.0984676	1.8552	3.4785E-08	0	-182.2820431
-0.79	0.112090854	0.109078364	0.099695998	0.099635687	1.254864025	-65.08358144	110.5477	110.6246	119.2731	-24.29236692	208.0664186	1.8552	-4.638E-08	0	-182.2534017
-0.785	0.112802074	0.111196278	0.100760004	0.10115046	1.257293124	-65.0915937	111.9699	111.9315	120.58	-24.33326529	208.0584063	1.8552	4.638E-08	0	-182.3489626
-0.78	0.109245975	0.109078364	0.100152001	0.100393074	1.254256993	-65.05954466	113.4305	113.2383	121.81	-24.25146855	208.0904553	1.8552	-2.319E-08	0	-182.2534017
-0.775	0.114224513	0.109380923	0.099847999	0.099938642	1.254864025	-65.08358144	114.8143	114.5068	123.0016	-24.25146855	208.0664186	1.8552	-2.319E-08	0	-182.3011502
-0.77	0.109957195	0.108775805	0.100760004	0.100696028	1.255471057	-65.10761821	116.1596	115.7753	124.1932	-24.25146855	208.0423818	1.8552	-1.1595E-08	0	-182.3298299
-0.765	0.111379634	0.108473245	0.100760004	0.100393074	1.255775058	-65.11563047	117.505	117.0053	125.4232	-24.25146855	208.0343695	1.8552	3.4785E-08	0	-182.2820431
-0.76	0.112802074	0.107868127	0.100304002	0.100241596	1.254560023	-65.08358144	118.8887	118.2737	126.6532	-24.16968244	208.0664186	1.8552	2.319E-08	0.000232412	-182.3011502
-0.755	0.115646953	0.109380923	0.1	0.100544551	1.25364899	-65.05954466	120.2725	119.5422	127.9217	-24.16968244	208.0904553	1.8552	-3.4785E-08	0	-182.3107075
-0.75	0.109245975	0.109078364	0.100304002	0.100998983	1.255471057	-65.07556918	121.5794	120.7722	129.1517	-24.25146855	208.0744308	1.8552	-6.957E-08	0	-182.2915954
-0.745	0.112090854	0.108170686	0.1	0.101301937	1.257293124	-65.10761821	122.8863	122.0407	130.3817	-24.25146855	208.0423818	1.8552	-2.319E-08	0	-182.2629463
-0.74	0.113513294	0.107565568	0.099391997	0.100544551	1.254864025	-65.07556918	124.8851	124.001	132.342	-24.29236692	208.0744308	1.8552	-1.1595E-08	0	-182.2438597
-0.735	0.113513294	0.109078364	0.099847999	0.100696028	1.253952991	-65.09960595	126.192	125.3079	133.572	-24.29236692	208.050394	1.8552	-1.1595E-08	0	-182.2915954
-0.73	0.110668414	0.108775805	0.100152001	0.100241596	1.25334596	-65.15569177	127.5373	126.6148	134.8021	-24.29236692	207.9943082	1.8733	-5.85406E-08	8.68342E-05	-182.2820431
-0.725	0.111379634	0.109986041	0.100760004	0.10115046	1.25638209	-65.12364273	128.8826	127.9985	136.1474	-24.25146855	208.0263573	1.8552	1.1595E-08	0	-182.3107075
