-1	4.258567194	0.113068717	0.10354103	0.100308026	-137.2099854	-87.62392128	-12.91987469	-2.419913038	9.6095	-43.92	3.28031E-07	-181.5103821	0.000371605	-181.5103821	0.000252565	-182.3065159
-0.995	4.257640316	0.112461125	0.102461826	0.099380985	-137.1939796	-87.58390671	-12.50971994	-1.88671186	10.14763	-43.76794461	1.09344E-07	-181.5478839	0.0003598	-181.5478839	0.00025874	-182.3650558
-0.99	4.256713439	0.113372513	0.102924342	0.099689999	-137.1699708	-87.56790087	-12.1405828	-1.312495207	10.64733	-43.63989796	2.73359E-07	-181.4916464	0.000383047	-181.4916464	0.000264484	-182.3455318
-0.985	4.255787549	0.112461125	0.102461826	0.099999013	-137.1939796	-87.58390671	-11.89448781	-1.107417831	10.87795	-43.69591837	1.64016E-07	-181.5478839	0.0003598	-181.5478839	0.00025874	-182.3260185
-0.98	4.257022727	0.112461125	0.102615998	0.099999013	-137.2339942	-87.61591837	-11.56636828	-0.656247603	11.37765	-43.92800292	1.64016E-07	-181.5478839	0.000383047	-181.5478839	0.000256738	-182.3260185
-0.975	4.256405138	0.112461125	0.102615998	0.099844506	-137.1939796	-87.57590379	-11.23823808	-0.123046426	12.03109	-43.7119242	1.64016E-07	-181.5478839	0.000371605	-181.5478839	0.000256738	-182.3357739
-0.97	4.257949605	0.113676309	0.103849374	0.100771547	-137.1699708	-87.55989796	-10.91011854	0.076876	12.37704	-43.64790087	6.01391E-07	-181.4729206	0.000445569	-181.4729206	0.0002565	-182.2772818
-0.965	4.25609585	0.111549737	0.103232686	0.099999013	-137.1779738	-87.55989796	-10.70504117	0.538132	13.06892	-43.72793003	2.18688E-07	-181.6042121	0.000383047	-181.6042121	0.000235974	-182.3260185
-0.96	4.258567194	0.110942145	0.103078514	0.10015352	-137.2179883	-87.58390671	-10.33589976	0.96095	13.7608	-43.94400875	2.18688E-07	-181.6418147	0.000394156	-181.6418147	0.000229451	-182.3162659
-0.955	4.257949605	0.111549737	0.102924342	0.100308026	-137.1779738	-87.55189504	-9.925745003	1.422206	14.37581	-43.76794461	2.18688E-07	-181.6042121	0.000334943	-181.6042121	0.000240308	-182.3065159
-0.95	4.258258893	0.110942145	0.10277017	0.100462533	-137.153965	-87.5278863	-9.515590251	1.845024	14.91394	-43.66390671	4.37375E-07	-181.6418147	0.000347593	-181.6418147	0.000233907	-182.2967685
-0.945	4.258876482	0.110638349	0.102307654	0.099844506	-137.1699708	-87.56790087	-9.35152835	2.037214	15.18301	-43.70392128	3.82703E-07	-181.6606311	0.000347593	-181.6606311	0.000236167	-182.3357739
-0.94	4.257332016	0.110334553	0.101690966	0.099380985	-137.1939796	-87.61591837	-8.982389073	2.421594	15.72114	-43.92	0	-181.6794577	0.0003598	-181.6794577	0.000240561	-182.3650558
-0.935	4.256405138	0.111549737	0.102615998	0.099380985	-137.1779738	-87.59190962	-8.572234321	2.88285	16.33615	-43.73593294	1.64016E-07	-181.6042121	0.000371605	-181.6042121	0.000244566	-182.3650558
