,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10
88,2.3353,1152,1152.2,1152.4,1152.6,1152.9,1153.1,1153.3,1153.5,1153.7,1153.9,1154.1,1154.3,1154.5,1154.7,1155,1155.2,1155.4,1155.6,1155.8,1156,1156.2,1156.4,1156.6,1156.8,1157,1157.2,1157.4,1157.6,1157.8,1158,1158.2,1158.4,1158.7,1158.9,1159.1,1159.3,1159.5,1159.7,1159.9,1160.1,1160.3,1160.5,1160.7,1160.9,1161.1,1161.3,1161.5,1161.7,1161.9,1162.1,1162.3,1162.5,1162.7,1162.9,1163,1163.2,1163.4,1163.6,1163.8,1164,1164.2,1164.4,1164.6,1164.8,1165,1165.2,1165.4,1165.6,1165.8,1166,1166.2,1166.4,1166.5,1166.7,1166.9,1167.1,1167.3,1167.5,1167.7,1167.9,1168.1,1168.3,1168.5,1168.7,1168.8,1169,1169.2,1169.4,1169.6,1169.8,1170,1170.2,1170.3,1170.5,1170.7,1170.9,1171.1,1171.3,1171.5,1171.7
90,2.2778,1142.1,1142.3,1142.6,1142.8,1143,1143.2,1143.4,1143.7,1143.9,1144.1,1144.3,1144.5,1144.8,1145,1145.2,1145.4,1145.6,1145.8,1146.1,1146.3,1146.5,1146.7,1146.9,1147.1,1147.4,1147.6,1147.8,1148,1148.2,1148.4,1148.6,1148.8,1149.1,1149.3,1149.5,1149.7,1149.9,1150.1,1150.3,1150.5,1150.7,1151,1151.2,1151.4,1151.6,1151.8,1152,1152.2,1152.4,1152.6,1152.8,1153,1153.2,1153.4,1153.6,1153.9,1154.1,1154.3,1154.5,1154.7,1154.9,1155.1,1155.3,1155.5,1155.7,1155.9,1156.1,1156.3,1156.5,1156.7,1156.9,1157.1,1157.3,1157.5,1157.7,1157.9,1158.1,1158.3,1158.5,1158.7,1158.9,1159.1,1159.3,1159.5,1159.7,1159.9,1160.1,1160.3,1160.5,1160.7,1160.9,1161.1,1161.3,1161.5,1161.6,1161.8,1162,1162.2,1162.4,1162.6
92,2.2234,4.3117,1132.3,1132.5,1132.8,1133,1133.2,1133.5,1133.7,1133.9,1134.2,1134.4,1134.6,1134.9,1135.1,1135.3,1135.5,1135.8,1136,1136.2,1136.4,1136.7,1136.9,1137.1,1137.4,1137.6,1137.8,1138,1138.2,1138.5,1138.7,1138.9,1139.1,1139.4,1139.6,1139.8,1140,1140.2,1140.5,1140.7,1140.9,1141.1,1141.3,1141.6,1141.8,1142,1142.2,1142.4,1142.7,1142.9,1143.1,1143.3,1143.5,1143.7,1143.9,1144.2,1144.4,1144.6,1144.8,1145,1145.2,1145.4,1145.7,1145.9,1146.1,1146.3,1146.5,1146.7,1146.9,1147.1,1147.3,1147.6,1147.8,1148,1148.2,1148.4,1148.6,1148.8,1149,1149.2,1149.4,1149.6,1149.8,1150,1150.3,1150.5,1150.7,1150.9,1151.1,1151.3,1151.5,1151.7,1151.9,1152.1,1152.3,1152.5,1152.7,1152.9,1153.1,1153.3,1153.5
94,2.1718,4.2121,1122.2,1122.4,1122.6,1122.9,1123.1,1123.4,1123.6,1123.9,1124.1,1124.3,1124.6,1124.8,1125.1,1125.3,1125.5,1125.8,1126,1126.3,1126.5,1126.7,1127,1127.2,1127.4,1127.7,1127.9,1128.2,1128.4,1128.6,1128.9,1129.1,1129.3,1129.6,1129.8,1130,1130.2,1130.5,1130.7,1130.9,1131.2,1131.4,1131.6,1131.9,1132.1,1132.3,1132.5,1132.8,1133,1133.2,1133.4,1133.7,1133.9,1134.1,1134.4,1134.6,1134.8,1135,1135.2,1135.5,1135.7,1135.9,1136.1,1136.4,1136.6,1136.8,1137,1137.2,1137.5,1137.7,1137.9,1138.1,1138.3,1138.6,1138.8,1139,1139.2,1139.4,1139.6,1139.9,1140.1,1140.3,1140.5,1140.7,1140.9,1141.2,1141.4,1141.6,1141.8,1142,1142.2,1142.4,1142.6,1142.9,1143.1,1143.3,1143.5,1143.7,1143.9,1144.1,1144.3
96,2.1226,4.1175,1111.8,1112.1,1112.4,1112.6,1112.9,1113.1,1113.4,1113.6,1113.9,1114.2,1114.4,1114.7,1114.9,1115.2,1115.4,1115.7,1115.9,1116.2,1116.4,1116.7,1116.9,1117.2,1117.4,1117.7,1117.9,1118.2,1118.4,1118.6,1118.9,1119.1,1119.4,1119.6,1119.9,1120.1,1120.4,1120.6,1120.8,1121.1,1121.3,1121.6,1121.8,1122,1122.3,1122.5,1122.8,1123,1123.2,1123.5,1123.7,1123.9,1124.2,1124.4,1124.6,1124.9,1125.1,1125.4,1125.6,1125.8,1126.1,1126.3,1126.5,1126.7,1127,1127.2,1127.4,1127.7,1127.9,1128.1,1128.4,1128.6,1128.8,1129,1129.3,1129.5,1129.7,1130,1130.2,1130.4,1130.6,1130.9,1131.1,1131.3,1131.5,1131.8,1132,1132.2,1132.4,1132.6,1132.9,1133.1,1133.3,1133.5,1133.8,1134,1134.2,1134.4,1134.6,1134.9,1135.1
98,2.0757,4.0273,8.2785,1101.7,1101.9,1102.2,1102.5,1102.7,1103,1103.3,1103.5,1103.8,1104.1,1104.3,1104.6,1104.9,1105.1,1105.4,1105.7,1105.9,1106.2,1106.5,1106.7,1107,1107.2,1107.5,1107.8,1108,1108.3,1108.5,1108.8,1109,1109.3,1109.6,1109.8,1110.1,1110.3,1110.6,1110.8,1111.1,1111.3,1111.6,1111.8,1112.1,1112.3,1112.6,1112.8,1113.1,1113.3,1113.6,1113.8,1114.1,1114.3,1114.6,1114.8,1115.1,1115.3,1115.6,1115.8,1116.1,1116.3,1116.5,1116.8,1117,1117.3,1117.5,1117.8,1118,1118.2,1118.5,1118.7,1119,1119.2,1119.4,1119.7,1119.9,1120.1,1120.4,1120.6,1120.9,1121.1,1121.3,1121.6,1121.8,1122,1122.3,1122.5,1122.7,1123,1123.2,1123.4,1123.7,1123.9,1124.1,1124.4,1124.6,1124.8,1125,1125.3,1125.5,1125.7
100,2.0308,3.9411,8.0871,1091,1091.3,1091.6,1091.9,1092.2,1092.4,1092.7,1093,1093.3,1093.6,1093.9,1094.1,1094.4,1094.7,1095,1095.3,1095.5,1095.8,1096.1,1096.4,1096.6,1096.9,1097.2,1097.5,1097.7,1098,1098.3,1098.5,1098.8,1099.1,1099.4,1099.6,1099.9,1100.2,1100.4,1100.7,1101,1101.2,1101.5,1101.8,1102,1102.3,1102.5,1102.8,1103.1,1103.3,1103.6,1103.9,1104.1,1104.4,1104.6,1104.9,1105.1,1105.4,1105.7,1105.9,1106.2,1106.4,1106.7,1106.9,1107.2,1107.4,1107.7,1108,1108.2,1108.5,1108.7,1109,1109.2,1109.5,1109.7,1110,1110.2,1110.5,1110.7,1111,1111.2,1111.4,1111.7,1111.9,1112.2,1112.4,1112.7,1112.9,1113.2,1113.4,1113.6,1113.9,1114.1,1114.4,1114.6,1114.9,1115.1,1115.3,1115.6,1115.8,1116,1116.3
102,1.9879,3.8588,7.9057,1080.2,1080.5,1080.8,1081.1,1081.4,1081.7,1082,1082.3,1082.6,1082.9,1083.2,1083.5,1083.8,1084.1,1084.4,1084.7,1085,1085.3,1085.5,1085.8,1086.1,1086.4,1086.7,1087,1087.3,1087.6,1087.9,1088.1,1088.4,1088.7,1089,1089.3,1089.6,1089.8,1090.1,1090.4,1090.7,1091,1091.2,1091.5,1091.8,1092.1,1092.3,1092.6,1092.9,1093.2,1093.4,1093.7,1094,1094.3,1094.5,1094.8,1095.1,1095.4,1095.6,1095.9,1096.2,1096.4,1096.7,1097,1097.2,1097.5,1097.8,1098,1098.3,1098.6,1098.8,1099.1,1099.3,1099.6,1099.9,1100.1,1100.4,1100.7,1100.9,1101.2,1101.4,1101.7,1101.9,1102.2,1102.5,1102.7,1103,1103.2,1103.5,1103.7,1104,1104.2,1104.5,1104.7,1105,1105.2,1105.5,1105.8,1106,1106.3,1106.5,1106.7
104,1.9469,3.78,7.7332,11.887,1069.5,1069.8,1070.1,1070.4,1070.8,1071.1,1071.4,1071.7,1072,1072.3,1072.6,1073,1073.3,1073.6,1073.9,1074.2,1074.5,1074.8,1075.1,1075.4,1075.7,1076,1076.3,1076.6,1077,1077.3,1077.6,1077.9,1078.2,1078.5,1078.8,1079.1,1079.3,1079.6,1079.9,1080.2,1080.5,1080.8,1081.1,1081.4,1081.7,1082,1082.3,1082.6,1082.9,1083.2,1083.4,1083.7,1084,1084.3,1084.6,1084.9,1085.2,1085.4,1085.7,1086,1086.3,1086.6,1086.8,1087.1,1087.4,1087.7,1088,1088.2,1088.5,1088.8,1089.1,1089.3,1089.6,1089.9,1090.2,1090.4,1090.7,1091,1091.3,1091.5,1091.8,1092.1,1092.3,1092.6,1092.9,1093.1,1093.4,1093.7,1093.9,1094.2,1094.5,1094.7,1095,1095.3,1095.5,1095.8,1096.1,1096.3,1096.6,1096.8,1097.1
106,1.9075,3.7044,7.5689,11.616,15.877,1058.6,1058.9,1059.2,1059.6,1059.9,1060.3,1060.6,1060.9,1061.3,1061.6,1061.9,1062.2,1062.6,1062.9,1063.2,1063.6,1063.9,1064.2,1064.5,1064.9,1065.2,1065.5,1065.8,1066.1,1066.5,1066.8,1067.1,1067.4,1067.7,1068.1,1068.4,1068.7,1069,1069.3,1069.6,1069.9,1070.2,1070.5,1070.9,1071.2,1071.5,1071.8,1072.1,1072.4,1072.7,1073,1073.3,1073.6,1073.9,1074.2,1074.5,1074.8,1075.1,1075.4,1075.7,1076,1076.3,1076.6,1076.9,1077.2,1077.5,1077.8,1078.1,1078.3,1078.6,1078.9,1079.2,1079.5,1079.8,1080.1,1080.4,1080.6,1080.9,1081.2,1081.5,1081.8,1082.1,1082.4,1082.6,1082.9,1083.2,1083.5,1083.8,1084,1084.3,1084.6,1084.9,1085.1,1085.4,1085.7,1086,1086.3,1086.5,1086.8,1087.1,1087.3
108,1.8697,3.632,7.4119,11.359,15.499,1047.1,1047.4,1047.8,1048.2,1048.5,1048.9,1049.2,1049.6,1049.9,1050.3,1050.6,1051,1051.3,1051.7,1052,1052.4,1052.7,1053.1,1053.4,1053.8,1054.1,1054.5,1054.8,1055.1,1055.5,1055.8,1056.1,1056.5,1056.8,1057.1,1057.5,1057.8,1058.1,1058.5,1058.8,1059.1,1059.5,1059.8,1060.1,1060.4,1060.8,1061.1,1061.4,1061.7,1062.1,1062.4,1062.7,1063,1063.3,1063.6,1064,1064.3,1064.6,1064.9,1065.2,1065.5,1065.8,1066.2,1066.5,1066.8,1067.1,1067.4,1067.7,1068,1068.3,1068.6,1068.9,1069.2,1069.5,1069.8,1070.1,1070.4,1070.7,1071,1071.3,1071.6,1071.9,1072.2,1072.5,1072.8,1073.1,1073.4,1073.7,1074,1074.3,1074.6,1074.9,1075.2,1075.4,1075.7,1076,1076.3,1076.6,1076.9,1077.2,1077.5
110,1.8334,3.5625,7.262,11.115,15.143,19.373,1035.7,1036.1,1036.5,1036.8,1037.2,1037.6,1038,1038.4,1038.7,1039.1,1039.5,1039.9,1040.2,1040.6,1041,1041.3,1041.7,1042.1,1042.4,1042.8,1043.2,1043.5,1043.9,1044.2,1044.6,1045,1045.3,1045.7,1046,1046.4,1046.7,1047.1,1047.4,1047.8,1048.1,1048.5,1048.8,1049.2,1049.5,1049.9,1050.2,1050.5,1050.9,1051.2,1051.6,1051.9,1052.2,1052.6,1052.9,1053.2,1053.6,1053.9,1054.2,1054.6,1054.9,1055.2,1055.6,1055.9,1056.2,1056.5,1056.9,1057.2,1057.5,1057.8,1058.2,1058.5,1058.8,1059.1,1059.4,1059.7,1060.1,1060.4,1060.7,1061,1061.3,1061.6,1061.9,1062.3,1062.6,1062.9,1063.2,1063.5,1063.8,1064.1,1064.4,1064.7,1065,1065.3,1065.6,1065.9,1066.2,1066.5,1066.8,1067.1,1067.4
112,1.7986,3.4956,7.1184,10.883,14.806,18.911,23.229,1024,1024.5,1024.9,1025.3,1025.7,1026.1,1026.5,1026.9,1027.3,1027.7,1028.1,1028.5,1028.9,1029.3,1029.7,1030.1,1030.5,1030.8,1031.2,1031.6,1032,1032.4,1032.8,1033.2,1033.5,1033.9,1034.3,1034.7,1035,1035.4,1035.8,1036.2,1036.5,1036.9,1037.3,1037.6,1038,1038.4,1038.7,1039.1,1039.5,1039.8,1040.2,1040.5,1040.9,1041.3,1041.6,1042,1042.3,1042.7,1043,1043.4,1043.7,1044.1,1044.4,1044.8,1045.1,1045.5,1045.8,1046.1,1046.5,1046.8,1047.2,1047.5,1047.8,1048.2,1048.5,1048.9,1049.2,1049.5,1049.9,1050.2,1050.5,1050.8,1051.2,1051.5,1051.8,1052.2,1052.5,1052.8,1053.1,1053.5,1053.8,1054.1,1054.4,1054.8,1055.1,1055.4,1055.7,1056,1056.3,1056.7,1057,1057.3
114,1.765,3.4314,6.9809,10.661,14.487,18.477,22.656,27.055,1012.1,1012.6,1013,1013.4,1013.9,1014.3,1014.7,1015.2,1015.6,1016,1016.4,1016.9,1017.3,1017.7,1018.1,1018.5,1019,1019.4,1019.8,1020.2,1020.6,1021,1021.4,1021.8,1022.2,1022.6,1023,1023.4,1023.8,1024.2,1024.6,1025,1025.4,1025.8,1026.2,1026.6,1027,1027.4,1027.8,1028.1,1028.5,1028.9,1029.3,1029.7,1030,1030.4,1030.8,1031.2,1031.5,1031.9,1032.3,1032.7,1033,1033.4,1033.8,1034.1,1034.5,1034.9,1035.2,1035.6,1035.9,1036.3,1036.7,1037,1037.4,1037.7,1038.1,1038.4,1038.8,1039.1,1039.5,1039.9,1040.2,1040.5,1040.9,1041.2,1041.6,1041.9,1042.3,1042.6,1043,1043.3,1043.6,1044,1044.3,1044.6,1045,1045.3,1045.7,1046,1046.3,1046.7,1047
116,1.7327,3.3695,6.8489,10.449,14.183,18.067,22.119,26.366,30.841,999.88,1000.3,1000.8,1001.3,1001.8,1002.2,1002.7,1003.1,1003.6,1004.1,1004.5,1005,1005.4,1005.9,1006.3,1006.8,1007.2,1007.6,1008.1,1008.5,1009,1009.4,1009.8,1010.3,1010.7,1011.1,1011.6,1012,1012.4,1012.8,1013.3,1013.7,1014.1,1014.5,1014.9,1015.3,1015.7,1016.2,1016.6,1017,1017.4,1017.8,1018.2,1018.6,1019,1019.4,1019.8,1020.2,1020.6,1021,1021.4,1021.8,1022.2,1022.5,1022.9,1023.3,1023.7,1024.1,1024.5,1024.9,1025.2,1025.6,1026,1026.4,1026.8,1027.1,1027.5,1027.9,1028.2,1028.6,1029,1029.4,1029.7,1030.1,1030.5,1030.8,1031.2,1031.5,1031.9,1032.3,1032.6,1033,1033.3,1033.7,1034.1,1034.4,1034.8,1035.1,1035.5,1035.8,1036.2,1036.5
118,1.7016,3.3099,6.7222,10.247,13.894,17.678,21.615,25.725,30.033,34.575,987.28,987.79,988.29,988.8,989.3,989.8,990.3,990.79,991.29,991.78,992.27,992.75,993.24,993.72,994.2,994.68,995.16,995.63,996.1,996.57,997.04,997.51,997.97,998.43,998.89,999.35,999.81,1000.3,1000.7,1001.2,1001.6,1002.1,1002.5,1003,1003.4,1003.8,1004.3,1004.7,1005.1,1005.6,1006,1006.4,1006.9,1007.3,1007.7,1008.2,1008.6,1009,1009.4,1009.8,1010.3,1010.7,1011.1,1011.5,1011.9,1012.3,1012.7,1013.1,1013.5,1013.9,1014.3,1014.8,1015.2,1015.6,1015.9,1016.3,1016.7,1017.1,1017.5,1017.9,1018.3,1018.7,1019.1,1019.5,1019.9,1020.2,1020.6,1021,1021.4,1021.8,1022.1,1022.5,1022.9,1023.3,1023.6,1024,1024.4,1024.8,1025.1,1025.5,1025.9
120,1.6716,3.2524,6.6005,10.053,13.618,17.309,21.139,25.124,29.284,33.647,38.246,974.29,974.84,975.39,975.93,976.47,977.02,977.55,978.09,978.62,979.15,979.68,980.2,980.72,981.24,981.76,982.27,982.78,983.29,983.8,984.3,984.81,985.31,985.8,986.3,986.79,987.28,987.77,988.26,988.74,989.23,989.71,990.19,990.66,991.14,991.61,992.08,992.55,993.02,993.48,993.94,994.4,994.86,995.32,995.78,996.23,996.68,997.13,997.58,998.03,998.47,998.92,999.36,999.8,1000.2,1000.7,1001.1,1001.5,1002,1002.4,1002.8,1003.3,1003.7,1004.1,1004.5,1005,1005.4,1005.8,1006.2,1006.6,1007,1007.5,1007.9,1008.3,1008.7,1009.1,1009.5,1009.9,1010.3,1010.7,1011.1,1011.5,1011.9,1012.3,1012.7,1013.1,1013.5,1013.9,1014.3,1014.7,1015
122,1.6427,3.197,6.4833,9.8664,13.355,16.958,20.688,24.558,28.585,32.789,37.198,41.845,960.85,961.45,962.04,962.64,963.23,963.81,964.4,964.98,965.55,966.13,966.7,967.26,967.83,968.39,968.95,969.5,970.05,970.6,971.15,971.69,972.23,972.77,973.31,973.84,974.37,974.9,975.42,975.95,976.47,976.98,977.5,978.01,978.52,979.03,979.54,980.04,980.54,981.04,981.54,982.03,982.53,983.02,983.5,983.99,984.47,984.96,985.44,985.91,986.39,986.86,987.34,987.81,988.28,988.74,989.21,989.67,990.13,990.59,991.05,991.5,991.96,992.41,992.86,993.31,993.75,994.2,994.64,995.08,995.52,995.96,996.4,996.83,997.27,997.7,998.13,998.56,998.99,999.41,999.84,1000.3,1000.7,1001.1,1001.5,1001.9,1002.4,1002.8,1003.2,1003.6,1004
