10.310,3.036499,0.02519804,0.01529704,0.016905,-0.0009185,-1.875E-05,7.462188,-129.45,-95.4,12.37704,59.00233,65.69054,-27.9975,-54.045
10.315,2.927395,0.03727828,0.01841824,0.017531,0.000177,-1.875E-05,7.463125,-129.4275,-95.3925,12.87673,59.80953,66.53618,-27.9825,-53.8275
10.320,2.841112,0.04144388,0.02029096,0.0176875,-0.0002925,-1.25E-05,7.465937,-129.3825,-95.385,13.26111,60.65516,67.42025,-27.975,-53.79
10.325,2.774524,0.04769228,0.0224758,0.01847,0.0003335,1.875E-05,7.467813,-129.4275,-95.3775,13.72237,61.46236,68.34276,-28.02,-54
10.330,2.72513,0.06248016,0.02466064,0.0189395,-0.000762,0,7.470313,-129.435,-95.37,13.91456,61.88518,68.76558,-28.0425,-54.0375
10.335,2.686678,0.0828916,0.02746972,0.0186265,-0.000449,0,7.470625,-129.3825,-95.3325,14.41425,62.73082,69.72653,-28.035,-53.835
10.340,2.653227,0.1112177,0.02809396,0.017531,-0.001388,-3.125E-05,7.4725,-129.3525,-95.3775,14.91394,63.65333,70.76436,-28.005,-53.7675
10.345,2.624779,0.1537068,0.03059092,0.0180005,-0.0002925,-6.25E-06,7.474063,-129.435,-95.3925,15.45208,64.57584,71.76375,-28.02,-53.97
10.350,2.597894,0.2091093,0.03152728,0.0176875,-0.0009185,-2.5E-05,7.47375,-129.5475,-95.3775,16.06708,65.57523,72.84001,-28.02,-54.0075
10.355,2.579136,0.2705519,0.03933028,0.0183135,0.000803,6.25E-06,7.475,-129.645,-95.37,16.41303,66.03648,73.41658,-28.0125,-53.8875
10.360,2.557878,0.3188728,0.04338784,0.0176875,0.0003335,-2.5E-05,7.475313,-130.305,-95.3775,17.02803,67.11275,74.6466,-27.9675,-53.805
10.365,2.536933,0.3534473,0.04650904,0.018157,-0.000136,-6.25E-06,7.474687,-131.64,-95.4075,17.75836,68.22745,75.95349,-27.9675,-53.97
10.370,2.517238,0.3838562,0.04806964,0.0186265,-0.0012315,-2.5E-05,7.475625,-133.3875,-95.4,18.60399,69.38059,77.37569,-27.99,-53.9775
10.375,2.500044,0.4150982,0.05556052,0.0180005,0.0003335,-6.25E-06,7.474375,-134.3625,-95.3925,19.06525,70.03404,78.14445,-27.9825,-53.8425
10.380,2.483475,0.4471733,0.06242716,0.0170615,0.00049,-2.5E-05,7.475,-136.455,-95.385,20.0262,71.30249,79.75885,-27.9375,-53.775
10.385,2.472533,0.4754994,0.06710896,0.018157,0.000177,-1.25E-05,7.475313,-138.555,-95.4,21.06402,72.60938,81.527,-27.9675,-53.97
10.390,2.459403,0.5007013,0.07179076,0.018783,-0.0012315,-1.875E-05,7.475625,-140.565,-95.415,22.10185,74.03159,83.33358,-27.9825,-54.015
10.395,2.450337,0.5275694,0.08427556,0.0183135,0.0003335,0,7.476563,-142.3125,-95.37,22.67842,74.76191,84.2561,-27.975,-53.9025
10.400,2.440333,0.5542292,0.095824,0.0164355,0.0015855,6.25E-06,7.476563,-143.22,-95.37,23.94687,76.41474,86.33175,-27.99,-53.79
10.405,2.430017,0.5817222,0.1064361,0.0176875,0.000803,6.25E-06,7.476563,-144.825,-95.3775,25.33064,78.10602,88.52271,-28.0125,-53.955
10.410,2.4197,0.6092152,0.1164239,0.019409,-0.001075,0,7.476563,-146.2875,-95.3925,26.82972,80.02792,90.98275,-28.005,-54
10.415,2.410947,0.6377495,0.1317178,0.019409,-0.000449,6.25E-06,7.4775,-147.5775,-95.4,28.44412,81.06574,92.2512,-27.9975,-53.8725
10.420,2.402819,0.6691998,0.1498208,0.016905,0.0012725,-1.25E-05,7.477188,-148.17,-95.4075,29.25132,83.17983,95.01874,-27.99,-53.7675
10.425,2.396879,0.7056488,0.1679237,0.0164355,0.001742,0,7.47625,-149.265,-95.4075,30.98103,85.44767,97.94002,-28.0275,-53.94
10.430,2.390001,0.7441806,0.1835297,0.01847,0.000177,0,7.47625,-150.2475,-95.415,32.90293,87.90771,101.1304,-28.035,-54
10.435,2.384061,0.7789634,0.202569,0.0186265,-0.0002925,6.25E-06,7.49625,-151.0425,-95.4075,34.97858,90.59837,104.5514,-28.0125,-53.82
10.440,2.37906,0.7999996,0.2175508,0.0173745,0.0003335,-1.25E-05,7.542188,-151.4175,-95.3925,36.05484,92.02057,106.3964,-28.005,-53.79
10.445,2.375933,0.8008328,0.230972,0.017218,0.002055,0,7.603438,-152.1,-95.4075,38.32269,94.9803,110.2402,-28.02,-53.9475
10.450,2.37312,0.7777137,0.2400234,0.017844,0.001429,-1.875E-05,7.669062,-152.7075,-95.4375,40.6674,98.28597,114.3915,-28.035,-54.03
10.455,2.369056,0.7358494,0.2509476,0.0183135,0.000803,0,7.732188,-153.2325,-95.4375,43.16587,101.7838,118.8119,-27.9825,-53.82
10.460,2.366242,0.6844042,0.2599991,0.0170615,0.0009595,0,7.790313,-153.705,-95.46,45.74122,105.5892,123.4629,-27.96,-53.775
10.465,2.362803,0.6402489,0.2678021,0.017531,0.0018985,0,7.84,-153.9525,-95.49,47.04811,107.5495,125.8845,-27.99,-53.9325
10.470,2.360615,0.6154636,0.2749809,0.0183135,0.0015855,-1.25E-05,7.88,-154.3425,-95.55,49.85409,111.7393,130.9967,-28.0125,-54.0075
10.475,2.359677,0.60984,0.2818475,0.0189395,0.001742,-6.25E-06,7.911875,-154.6275,-95.5725,52.73694,116.1212,136.4549,-27.99,-53.7975
10.480,2.357489,0.620254,0.2874657,0.0189395,0.0018985,1.25E-05,7.935938,-154.8525,-95.595,55.85041,120.7722,142.259,-27.9825,-53.79
10.485,2.356238,0.6504546,0.2912111,0.0176875,0.0028375,6.25E-06,7.951875,-155.0025,-95.6325,57.46481,123.1554,145.2572,-28.005,-53.8875
10.490,2.354363,0.7046074,0.2958929,0.0173745,0.0015855,0,7.961563,-155.205,-95.6775,60.80892,128.037,151.5226,-28.0275,-54.015
10.495,2.353112,0.777922,0.3061929,0.017844,0.0012725,-6.25E-06,7.967188,-155.3625,-95.6925,64.30677,133.1877,158.2108,-28.005,-53.8275
10.500,2.350924,0.8558187,0.3155565,0.017218,0.0012725,-1.875E-05,7.970625,-155.4675,-95.745,67.95838,138.4537,165.1681,-27.99,-53.7975
10.505,2.350299,0.9205938,0.3258564,0.017844,0.0028375,1.875E-05,7.9725,-155.6175,-95.8425,71.72531,143.9503,172.4713,-28.0125,-54.0225
10.510,2.351549,0.9622498,0.3336594,0.017844,0.0028375,2.5E-05,7.9725,-155.745,-95.9025,75.64598,146.7563,176.3151,-28.02,-54.075
10.515,2.353425,0.9872434,0.3417746,0.0180005,0.002055,1.875E-05,7.970313,-155.805,-95.9175,77.6832,152.522,184.3486,-27.99,-53.865
10.520,2.351236,1.015361,0.3492654,0.0173745,0.0015855,-1.25E-05,7.969063,-155.955,-95.9625,82.02669,158.5567,192.9203,-27.945,-53.7675
10.525,2.352799,1.058892,0.3583169,0.0180005,0.002681,-6.25E-06,7.96875,-156.255,-96.045,86.60081,164.7837,202.0686,-27.9375,-53.9925
10.530,2.35405,1.101589,0.3639351,0.0173745,0.0018985,0,7.96625,-156.51,-96.1275,91.48244,171.2797,211.7165,-27.9825,-53.9775
10.535,2.355613,1.132831,0.3698654,0.0180005,0.0025245,-6.25E-06,7.96625,-156.69,-96.15,93.98091,174.5854,216.8288,-27.93,-53.85
10.540,2.35405,1.165948,0.3745472,0.017844,0.002994,-1.875E-05,7.965313,-156.975,-96.195,99.20848,181.312,227.3608,-27.96,-53.7375
10.545,2.355926,1.222808,0.3807896,0.017844,0.00362,-6.25E-06,7.964375,-157.29,-96.3075,104.6667,188.2693,238.4694,-27.9825,-53.955
10.550,2.358114,1.300288,0.3854714,0.018157,0.0037765,0,7.966563,-157.56,-96.39,110.2786,195.3804,250.0776,-27.9975,-54
10.555,2.361865,1.388391,0.3914016,0.01847,0.003933,0,7.966563,-157.725,-96.45,116.0059,202.6067,256.0355,-27.99,-53.88
10.560,2.363116,1.482533,0.3960834,0.018157,0.0031505,-1.875E-05,7.966563,-157.8,-96.4875,118.9272,206.2583,268.3741,-27.9675,-53.7675
10.565,2.36718,1.580425,0.4010774,0.019096,0.004246,6.25E-06,7.968125,-157.98,-96.585,125.0004,213.7153,281.2124,-27.9975,-53.955
10.570,2.36718,1.665611,0.4041986,0.0180005,0.0037765,1.25E-05,7.968438,-158.1525,-96.675,131.3426,221.3644,294.5888,-27.99,-54
10.575,2.371869,1.720806,0.4138743,0.0189395,0.0040895,2.5E-05,7.970313,-158.205,-96.735,137.8771,229.0905,308.4265,-27.96,-53.775
10.580,2.374996,1.736427,0.4232379,0.0186265,0.0025245,-1.25E-05,7.97,-158.1975,-96.78,141.1828,233.0112,315.4991,-27.96,-53.7375
10.585,2.38031,1.725179,0.4322894,0.0183135,0.0034635,-1.25E-05,7.970625,-158.2725,-96.9075,147.8325,240.7756,329.8365,-28.005,-53.9175
10.590,2.381248,1.699561,0.4400924,0.0176875,0.003933,-2.5E-05,7.970625,-158.34,-97.0125,154.5592,248.5785,344.4045,-28.005,-54.015
10.595,2.385937,1.671443,0.4510166,0.0180005,0.00362,-1.875E-05,7.971563,-158.3775,-97.0725,161.3627,256.343,359.1262,-27.9525,-53.8125
10.600,2.389376,1.642909,0.4616286,0.0176875,0.0037765,-1.875E-05,7.972188,-158.4075,-97.1925,168.1278,264.1844,374.0017,-27.9525,-53.7825
10.605,2.395003,1.62708,0.4738013,0.0180005,0.0050285,3.125E-05,7.973125,-158.46,-97.2225,171.5488,268.1051,381.4971,-27.975,-53.895
10.610,2.397192,1.630204,0.4794195,0.017531,0.004559,-3.125E-05,7.9725,-158.4825,-97.3425,178.3523,276.0233,396.6417,-27.9825,-54.015
10.615,2.404069,1.654572,0.4887831,0.0192525,0.005811,6.25E-06,7.975,-158.445,-97.41,185.1174,284.0568,411.94,-27.9975,-53.82
10.620,2.407508,1.689772,0.4950255,0.018783,0.0047155,0,7.975938,-158.43,-97.4925,191.8441,292.2826,427.3537,-27.975,-53.7675
10.625,2.415011,1.733927,0.5025164,0.018157,0.004559,1.875E-05,7.97625,-158.49,-97.605,198.4938,300.5852,442.8058,-27.975,-53.9775
10.630,2.420325,1.779124,0.5084466,0.017844,0.005185,6.25E-06,7.976563,-158.5575,-97.6725,201.8379,304.7365,450.5318,-28.005,-54.0075
10.635,2.425015,1.817864,0.5178102,0.018157,0.0059675,-3.125E-05,7.976563,-158.5275,-97.77,208.4108,313.1159,465.9839,-27.975,-53.8125
10.640,2.429079,1.837859,0.5246769,0.018157,0.005811,-3.125E-05,7.976563,-158.535,-97.8675,215.0222,321.6492,481.5128,-27.96,-53.7525
10.645,2.434393,1.838692,0.5321678,0.0183135,0.005811,-1.25E-05,7.977813,-158.6175,-98.025,221.7104,330.2593,497.1571,-27.99,-53.97
10.650,2.43752,1.830569,0.5377859,0.017531,0.0053415,-1.875E-05,7.977813,-158.625,-98.0925,225.0929,334.6412,505.0369,-27.9975,-54.015
10.655,2.442834,1.83536,0.5462132,0.01847,0.006124,1.25E-05,7.97875,-158.61,-98.1825,231.9733,343.3667,520.7965,-27.9975,-53.82
10.660,2.446586,1.848689,0.5518313,0.0180005,0.0065935,0,7.97875,-158.67,-98.295,238.969,352.0536,536.5176,-27.9825,-53.7375
10.665,2.452213,1.867226,0.5571374,0.0186265,0.007063,6.25E-06,7.979375,-158.7675,-98.4375,246.0801,360.7022,552.1619,-28.005,-53.955
10.670,2.455651,1.885972,0.5611949,0.017531,0.0069065,0,7.979375,-158.82,-98.5425,253.3449,369.3123,567.6908,-27.9975,-53.955
10.675,2.460028,1.904092,0.5683737,0.018783,0.00675,-6.25E-06,7.979375,-158.835,-98.595,257.0349,373.6174,575.4937,-27.9975,-53.85
10.680,2.461904,1.91888,0.5736797,0.0186265,0.0059675,-1.25E-05,7.979688,-158.88,-98.7,264.5688,382.2275,591.0996,-27.975,-53.7675
10.685,2.469094,1.935959,0.5814827,0.019096,0.0069065,2.5E-05,7.980938,-158.9775,-98.8575,272.2948,390.9145,606.7054,-27.99,-53.9625
10.690,2.471282,1.952829,0.5846039,0.0183135,0.0062805,0,7.980938,-159,-98.985,280.0977,399.563,622.4265,-28.0125,-54.0075
10.695,2.475972,1.969075,0.5917827,0.019096,0.007376,1.875E-05,7.983438,-158.9475,-99.0825,287.9775,408.2884,638.1477,-27.99,-53.8875
10.700,2.477848,1.981156,0.5955281,0.017844,0.0056545,-1.25E-05,7.980938,-158.9175,-99.1575,291.8597,412.6319,645.9506,-27.96,-53.745
10.705,2.482849,1.995735,0.603019,0.0180005,0.0065935,-6.25E-06,7.98125,-158.97,-99.315,299.5473,421.2805,661.4795,-27.9825,-53.9175
10.710,2.485976,2.010523,0.6101978,0.0173745,0.0069065,-6.25E-06,7.981563,-158.985,-99.48,307.1581,429.8522,676.8163,-27.9975,-53.985
10.715,2.489414,2.024686,0.6198735,0.0170615,0.007689,1.25E-05,7.982813,-158.91,-99.5925,314.615,438.4238,692.0378,-27.9975,-53.7825
10.720,2.492228,2.039057,0.6304856,0.016905,0.0081585,-1.25E-05,7.9825,-158.88,-99.645,318.2666,442.652,699.4947,-27.9975,-53.745
10.725,2.498168,2.054262,0.6414098,0.018157,0.0087845,1.875E-05,7.983438,-158.9025,-99.825,325.4545,450.9931,714.1012,-28.0275,-53.9175
10.730,2.500981,2.068841,0.6510855,0.018157,0.0087845,-3.75E-05,7.9825,-158.9025,-99.9975,332.4503,459.2572,728.2079,-28.05,-53.9925
10.735,2.505045,2.08592,0.6632582,0.0183135,0.00988,-3.75E-05,7.983438,-158.85,-100.125,339.2922,467.4061,741.8534,-27.9825,-53.7975
10.740,2.508797,2.105082,0.6741824,0.0176875,0.0112885,-3.125E-05,7.983125,-158.8425,-100.185,342.6363,471.4805,748.4647,-27.99,-53.7375
10.745,2.511923,2.123827,0.6854187,0.0180005,0.012384,-2.5E-05,7.981875,-158.8875,-100.3425,349.363,479.5525,761.3415,-28.0275,-53.895
10.750,2.51755,2.142781,0.6957186,0.0183135,0.0147315,-6.25E-06,7.984063,-158.9175,-100.5225,356.0896,487.6245,773.8338,-28.02,-53.9475
10.755,2.522552,2.157777,0.7088277,0.01847,0.018331,1.25E-05,7.984375,-158.895,-100.6725,362.9316,495.8118,786.1724,-27.9825,-53.7525
10.760,2.527241,2.167566,0.7203761,0.0176875,0.01927,-1.25E-05,7.983438,-158.91,-100.7625,366.391,499.9631,792.2841,-27.975,-53.715
10.765,2.533494,2.176106,0.73567,0.01847,0.020522,6.25E-06,7.984375,-158.955,-101.0325,373.3867,508.3426,804.4689,-27.9825,-53.895
10.770,2.536307,2.180479,0.7472184,0.017844,0.0206785,-1.875E-05,7.984063,-158.9925,-101.2725,380.5362,516.8758,816.6537,-27.9825,-53.9625
10.775,2.541935,2.182979,0.7587669,0.0186265,0.0209915,-6.25E-06,7.984375,-158.985,-101.4,384.1494,521.2577,822.727,-27.96,-53.865
10.780,2.544748,2.183604,0.7687547,0.0180005,0.019896,-1.875E-05,7.983125,-158.9925,-101.6475,391.4526,530.0216,834.8734,-27.9675,-53.7525
10.785,2.549437,2.184437,0.7809274,0.018783,0.0213045,-1.25E-05,7.985,-159.045,-101.9625,398.7174,538.8239,846.8276,-27.99,-53.9175
10.790,2.552564,2.18402,0.7915395,0.017844,0.0224,-1.875E-05,7.984375,-159.0675,-102.2475,405.9437,547.5109,858.5512,-27.9975,-53.9775
10.795,2.557253,2.185686,0.8024637,0.0183135,0.024904,-6.25E-06,7.984063,-159.045,-102.3825,409.5569,551.8544,864.3169,-27.99,-53.88
10.800,2.562568,2.185478,0.811203,0.01847,0.027408,0,7.984375,-159.015,-102.6825,416.7832,560.3876,875.5408,-27.975,-53.7675
10.805,2.565381,2.182562,0.8208788,0.01847,0.0275645,-6.25E-06,7.9825,-159.09,-103.095,423.8943,568.7286,886.3803,-27.975,-53.895
10.810,2.566319,2.17798,0.8286818,0.017844,0.027095,-3.75E-05,7.981875,-159.105,-103.53,431.0053,576.8391,896.797,-27.9675,-53.9625
10.815,2.571321,2.177147,0.8402302,0.0183135,0.026469,-2.5E-05,7.981563,-159.1425,-103.7475,434.5032,580.7982,901.8324,-27.915,-53.8425
10.820,2.576948,2.177564,0.8517786,0.0176875,0.025217,-3.125E-05,7.980313,-159.12,-104.22,441.422,588.5242,911.5572,-27.945,-53.7525
10.825,2.5832,2.178605,0.8636392,0.017844,0.026469,-3.125E-05,7.97875,-159.1875,-104.82,448.1871,596.0581,920.7823,-27.96,-53.9325
10.830,2.688241,2.250045,0.9326177,0.0489875,0.0372675,-0.00116875,7.915938,-159.2475,-105.525,454.8753,603.246,929.5846,-27.9825,-53.97
10.835,2.672922,2.23734,0.9344904,0.045388,0.039615,-0.00101875,7.725313,-159.2325,-105.8625,458.1425,606.8207,933.9281,-27.9675,-53.85
10.840,2.588515,2.19256,0.9323056,0.0408495,0.0410235,-0.00091875,7.448125,-159.1875,-106.62,464.6385,613.778,942.4613,-27.9225,-53.7375
10.845,2.251823,2.053429,0.922942,0.0333375,0.043371,-0.000975,7.168125,-159.2475,-107.46,470.9424,620.5046,950.418,-27.945,-53.925
10.850,1.767262,1.864727,0.8932906,0.0111145,0.04118,-0.00065625,6.94875,-159.3075,-108.4275,477.1309,627.0007,957.8365,-27.9525,-53.9325
10.855,1.693171,1.853896,0.9170117,0.0123665,0.043684,-0.0008,6.857188,-159.285,-108.9225,480.1675,630.2294,961.2959,-27.9525,-53.8425
10.860,1.992974,1.95887,0.9426056,0.0158095,0.043997,-0.00064375,6.875625,-159.3225,-110.01,486.1254,636.3795,967.7535,-27.9375,-53.745
10.865,2.343734,2.062801,0.9538419,0.0164355,0.049944,-0.0002625,6.9575,-159.39,-111.18,492.0064,642.3759,973.8267,-27.9675,-53.94
10.870,2.581637,2.128201,0.9731933,0.0226955,0.052135,-0.00023125,7.002813,-159.42,-112.41,497.849,648.2569,979.7846,-27.9375,-53.9325
10.875,2.581012,2.10175,0.972257,0.01847,0.0529175,-1.25E-05,7.025313,-159.405,-113.1,500.8087,651.1397,982.7828,-27.9375,-53.7975
10.880,2.370619,2.013022,0.9744418,0.0167485,0.054326,-0.00020625,7.110938,-159.375,-114.5475,506.6513,656.7132,988.51,-27.9375,-53.7225
10.885,2.11302,1.925961,0.9841175,0.0151835,0.057456,-0.00040625,7.235313,-159.3825,-116.1075,512.5323,662.1714,993.7761,-27.9825,-53.8875
10.890,2.19055,1.971783,1.009399,0.0148705,0.059021,-0.00040625,7.375313,-159.3975,-117.6825,518.3364,667.4759,998.8499,-27.9975,-53.97
10.895,2.57476,2.104249,1.034681,0.0186265,0.05996,-8.75E-05,7.514375,-159.375,-118.4775,521.2193,670.0512,1001.348,-27.975,-53.865
10.900,2.778275,2.150695,1.040923,0.0195655,0.057143,9.375E-05,7.63875,-159.315,-120.06,526.8312,675.2019,1006.268,-27.96,-53.745
10.905,2.681676,2.098001,1.044669,0.0192525,0.053074,6.25E-06,7.744375,-159.4575,-121.62,532.0588,680.2373,1011.073,-27.9675,-53.9325
10.910,2.585076,2.06301,1.056529,0.018157,0.0501005,-8.125E-05,7.831875,-159.465,-122.3925,534.5573,682.6973,1013.418,-27.9675,-53.985
10.915,2.632907,2.080505,1.074008,0.0195655,0.050257,6.25E-06,7.901563,-159.4425,-123.8625,539.1698,687.6943,1017.992,-27.9525,-53.7975
10.920,2.687616,2.09446,1.084308,0.019096,0.049005,3.125E-05,7.950313,-159.48,-125.3025,543.2058,692.8065,1022.182,-27.945,-53.7
10.925,2.67386,2.083838,1.095856,0.0189395,0.0488485,1.875E-05,7.984375,-159.6,-126.66,546.7421,697.9572,1025.718,-27.9675,-53.91
10.930,2.859869,2.213596,1.230068,0.0809135,0.0638725,-0.002325,7.933125,-159.66,-127.305,548.2796,700.4941,1027.256,-27.96,-53.97
10.935,2.665732,2.078006,1.132062,0.0186265,0.0526045,-6.25E-06,7.875313,-159.6525,-128.4225,551.124,705.6448,1029.754,-27.93,-53.7375
10.940,2.642598,2.062385,1.146108,0.017531,0.0554215,-1.875E-05,7.785938,-159.72,-129.5475,553.5072,710.488,1031.445,-27.9375,-53.715
10.945,2.410009,1.963868,1.153599,0.016279,0.0576125,-0.000175,7.745,-159.7875,-130.5825,555.3907,715.0237,1032.06,-27.9675,-53.94
10.950,2.188049,1.889512,1.170453,0.014088,0.056517,-0.000425,7.72625,-159.84,-131.07,556.1979,717.1762,1032.022,-27.975,-53.985
10.955,2.405007,1.972199,1.199792,0.0170615,0.0566735,-0.00028125,7.72875,-159.855,-131.8875,557.5816,721.3275,1031.407,-27.9675,-53.805
10.960,2.778588,2.080505,1.215398,0.0186265,0.0569865,1.875E-05,7.751563,-159.8775,-132.6225,558.581,725.2097,1030.023,-27.9375,-53.7225
10.965,2.832359,2.066967,1.21852,0.0192525,0.058708,0.0001,7.777188,-159.9675,-133.365,559.3498,728.6692,1027.909,-27.945,-53.94
10.970,2.681363,1.999276,1.231317,0.018157,0.061212,0,7.810938,-160.02,-133.695,559.6573,730.2836,1026.564,-27.9375,-53.97
10.975,2.647288,1.98303,1.253789,0.0176875,0.06309,-7.5E-05,7.83125,-160.035,-134.25,560.1954,733.1664,1023.296,-27.945,-53.76
10.980,2.810475,2.059052,1.318398,0.044136,0.0729495,-0.00110625,7.729375,-160.0425,-134.73,560.5798,735.5111,1019.453,-27.915,-53.7
10.985,2.90645,2.106748,1.387689,0.075749,0.0754535,-0.00213125,7.430313,-160.0725,-135,560.7335,736.4721,1017.377,-27.9225,-53.7825
10.990,2.643849,1.990528,1.39081,0.0740275,0.074045,-0.0023625,7.05875,-160.1325,-135.5175,560.9642,738.0096,1013.033,-27.975,-53.9175
10.995,2.046119,1.76017,1.393307,0.0708975,0.0751405,-0.002825,6.61375,-160.0875,-135.915,561.3101,739.0859,1008.075,-27.945,-53.745
11.000,1.432759,1.547517,1.407664,0.066046,0.074358,-0.0034,6.1475,-160.0725,-136.245,562.0404,739.6624,1002.501,-27.915,-53.7075
11.005,1.206422,1.477743,1.432634,0.064794,0.074358,-0.00365,5.705938,-160.0875,-136.425,562.5401,739.7393,999.4649,-27.9375,-53.82
11.010,1.238309,1.478576,1.450737,0.0640115,0.077801,-0.00363125,5.316875,-160.17,-136.7325,564.0776,739.5471,992.9689,-27.9525,-53.925
11.015,1.236121,1.459414,1.466031,0.065107,0.0810875,-0.0036125,4.992813,-160.1475,-136.98,566.1917,738.9706,986.0116,-27.93,-53.73
11.020,1.182038,1.425464,1.481949,0.064168,0.0807745,-0.0037,4.736875,-160.155,-137.0925,567.4602,738.5093,982.4368,-27.93,-53.6925
11.025,1.1811,1.412135,1.49974,0.063855,0.0798355,-0.00369375,4.545,-160.2525,-137.4,570.4199,737.3946,974.8646,-27.945,-53.85
11.030,1.217676,1.408177,1.516594,0.063855,0.0817135,-0.0036375,4.40625,-160.275,-137.6475,573.8409,735.8955,967.0616,-27.9525,-53.94
11.035,1.222366,1.391515,1.53657,0.064481,0.086252,-0.00360625,4.320313,-160.2,-137.85,577.6078,734.1274,959.0281,-27.945,-53.7525
11.040,1.199857,1.366521,1.554049,0.063542,0.0876605,-0.003625,4.27625,-160.1775,-137.925,579.6066,733.128,954.9921,-27.9375,-53.7
11.045,1.202983,1.351109,1.568718,0.06229,0.0882865,-0.003625,4.257813,-160.275,-138.0825,583.7195,730.937,946.6895,-27.96,-53.85
11.050,1.237997,1.345485,1.585573,0.061977,0.090321,-0.0035875,4.26125,-160.305,-138.1875,587.8708,728.5154,938.31,-27.9675,-53.925
11.055,1.260818,1.334863,1.602739,0.062916,0.0942335,-0.00358125,4.28125,-160.26,-138.18,592.0605,725.8632,929.6999,-27.9375,-53.715
11.060,1.073246,1.1899,1.509415,0.005324,0.084061,-0.001475,4.408438,-160.23,-138.2625,594.1362,724.441,925.318,-27.9225,-53.685
11.065,1.135457,1.212394,1.563412,0.0226955,0.090321,-0.00206875,4.656563,-160.2525,-138.555,598.0184,721.4044,916.2466,-27.9675,-53.9325
11.070,1.276449,1.253009,1.590255,0.021287,0.089069,-0.00194375,4.974375,-160.215,-138.645,601.5163,718.1756,906.8677,-27.9825,-53.9925
11.075,1.797586,1.431296,1.629894,0.0255125,0.0885995,-0.0015,5.324063,-160.185,-138.645,603.1307,716.5228,902.1783,-27.9825,-53.865
11.080,2.476284,1.647699,1.681394,0.04351,0.095016,-0.00134375,5.648438,-160.1175,-138.615,605.8213,713.0633,892.7994,-27.9675,-53.73
11.085,2.572571,1.606043,1.637073,0.017218,0.096581,-0.00019375,5.92625,-160.1625,-138.6675,607.9354,709.4117,883.4206,-27.9525,-53.895
11.090,2.584764,1.652698,1.77503,0.081696,0.1167695,-0.00284375,6.076563,-160.1925,-138.7425,608.7426,707.5667,878.6927,-27.975,-53.9625
11.095,2.264953,1.492322,1.724466,0.043197,0.1130135,-0.0015875,6.140938,-160.14,-138.735,609.8573,703.7229,869.3522,-27.9375,-53.7825
11.100,2.33373,1.534603,1.805617,0.076688,0.1205255,-0.00295,6.000625,-160.125,-138.7125,610.3954,699.8407,860.3193,-27.9375,-53.6925
11.105,2.117709,1.425464,1.813732,0.0768445,0.1208385,-0.0031125,5.801563,-160.1775,-138.8175,610.3186,695.9969,851.2864,-27.9525,-53.895
11.110,1.600323,1.227182,1.823408,0.07481,0.1158305,-0.0036125,5.603438,-160.2,-138.8475,610.0495,694.075,846.7507,-27.9525,-53.925
